;FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
216;16.6405;30.6452;0.0;0.0;78.318;0.0;458.1235;563.5252;0.0;0.6769;891.6082;10.2311;9666.3229;2.7988;0.8095;118.4606;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
217;17.2006;37.9447;0.0;0.0;76.7793;0.0;530.3158;569.6412;0.0;0.6334;856.0568;10.6889;11411.9286;1.8476;0.9398;100.9615;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
218;15.1063;48.1554;0.0;0.0;73.6106;0.0;435.6711;563.3912;0.0;0.5707;881.5161;10.4404;9888.0708;2.7298;0.9209;102.7018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
219;15.7695;42.1509;0.0;0.0;72.5683;0.0;448.0829;598.561;0.0;0.5677;886.2598;10.4634;9330.1399;2.7642;0.7493;109.8577;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
220;14.9215;39.4271;0.0;0.0;72.0395;0.0;437.5911;593.373;0.0;0.5458;864.3512;11.0796;9842.6347;1.9718;0.89;105.7476;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
221;16.344;40.2007;0.0;0.0;75.4734;0.0;518.7284;585.4507;0.0;0.6161;871.4722;11.5555;10104.3337;2.0104;0.7535;116.1896;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
222;16.8016;33.6665;0.0;0.0;76.7894;0.0;452.046;580.306;0.0;0.6723;897.4039;11.2044;8820.9985;1.5767;0.691;110.7015;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
223;17.7444;39.6951;0.0;0.0;78.0457;0.0;428.3582;587.9269;0.0;0.6682;886.4268;10.5036;8617.1971;2.7095;0.5771;107.5026;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
224;17.3542;38.5984;0.0;0.0;78.157;0.0;467.8568;563.944;0.0;0.6827;891.4914;10.5452;9584.0344;1.8447;0.8429;106.6909;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
225;15.1411;43.3769;0.0;0.0;70.6981;0.0;409.9307;567.6042;0.0;0.532;896.2676;10.6992;11182.8018;2.2208;0.8608;115.9847;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
226;15.9943;34.9536;0.0;0.0;75.1713;0.0;420.8098;561.5425;0.0;0.6191;855.8814;11.3948;10882.1068;2.2081;0.7298;109.5137;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
227;15.9417;39.5733;0.0;0.0;71.2325;0.0;470.4482;585.7298;0.0;0.5478;868.976;11.4404;8557.4355;1.9161;0.8714;105.6245;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
228;16.4075;47.5609;0.0;0.0;75.0378;0.0;472.903;560.6517;0.0;0.6198;852.5986;11.7149;10513.1869;1.9747;0.8754;114.1893;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
229;15.1978;35.2464;0.0;0.0;71.4787;0.0;416.136;552.3005;0.0;0.5506;883.4319;11.3656;8039.4682;2.0524;0.945;109.4856;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
230;14.1886;40.2847;0.0;0.0;71.1677;0.0;402.0048;579.1189;0.0;0.5537;869.8437;11.295;9225.2252;2.3321;0.8026;115.2299;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
231;16.0696;31.4508;0.0;0.0;72.098;0.0;438.3348;588.5048;0.0;0.5684;894.8098;11.0743;8954.2484;2.6196;0.8745;102.4881;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
232;16.7271;49.354;0.0;0.0;78.834;0.0;527.5431;573.5539;0.0;0.6745;872.0875;10.8714;9657.0226;1.8837;0.6998;107.6632;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
233;17.0568;33.4911;0.0;0.0;76.7167;0.0;402.7144;569.5213;0.0;0.6574;852.0829;11.1393;9893.5476;1.7684;0.884;111.1099;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
234;17.0958;45.0287;0.0;0.0;78.1952;0.0;484.7795;578.4855;0.0;0.6581;851.452;10.3299;11449.3592;1.5063;0.6718;118.941;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
235;17.633;41.075;0.0;0.0;76.5173;0.0;426.9859;551.0395;0.0;0.6467;885.2208;11.3181;8510.4823;2.1638;0.8964;104.4779;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
236;14.8646;38.8216;0.0;0.0;70.8464;0.0;462.214;560.5219;0.0;0.5204;887.2978;10.2467;10039.3051;1.7943;1.0254;118.0275;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
237;17.4016;30.4263;0.0;0.0;78.1231;0.0;484.6098;589.4346;0.0;0.6843;888.6582;10.0118;9777.6169;2.0216;0.8224;116.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
238;16.5494;38.9324;0.0;0.0;75.636;0.0;497.7891;555.8466;0.0;0.6014;856.8532;10.219;9930.0915;2.6375;0.9027;108.0434;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
239;16.3602;30.7152;0.0;0.0;75.0646;0.0;489.4741;558.0675;0.0;0.6322;862.7286;11.1415;9313.0747;1.5077;0.7788;114.8103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
240;18.6016;35.3148;0.0;0.0;77.2308;0.0;454.7251;578.5635;0.0;0.6811;861.801;10.5403;9250.2036;1.6716;0.8949;118.5227;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
241;16.4808;35.2821;0.0;0.0;77.269;0.0;411.8424;559.3032;0.0;0.6383;861.532;10.1286;8376.327;1.6309;0.7585;111.6749;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
242;16.345;43.1128;0.0;0.0;72.8231;0.0;479.8254;577.6661;0.0;0.5873;863.0223;11.9485;8266.7479;2.8209;0.9359;103.7103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
243;15.6009;30.2566;0.0;0.0;74.6078;0.0;475.7329;588.2254;0.0;0.5923;863.5113;11.4648;11963.2605;1.7563;0.8937;105.265;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
244;16.1645;31.5894;0.0;0.0;76.5134;0.0;436.4241;599.9497;0.0;0.6274;898.9855;10.9757;11151.0295;1.8107;0.9006;100.0363;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
245;15.6774;30.7508;0.0;0.0;72.8668;0.0;515.7587;591.9118;0.0;0.5674;859.5757;10.5114;8433.815;2.8382;0.7431;101.5428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
246;14.0583;31.2748;0.0;0.0;69.7505;0.0;417.8803;594.572;0.0;0.5042;871.699;10.5988;8941.2467;1.6615;0.8045;117.1923;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
247;19.0723;47.3811;0.0;0.0;79.0916;0.0;427.8022;592.6758;0.0;0.6964;899.5102;11.6166;8816.263;1.6161;0.7319;113.2999;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
248;16.4178;42.1324;0.0;0.0;72.6554;0.0;501.2906;584.5906;0.0;0.5613;854.3575;11.5417;11527.3049;1.532;0.8574;110.4475;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
249;16.1002;42.2981;0.0;0.0;75.866;0.0;549.5644;584.9825;0.0;0.6214;869.3593;11.289;10840.7218;2.609;0.9002;107.3438;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
250;17.7179;42.7133;0.0;0.0;79.0093;0.0;530.8439;555.4977;0.0;0.6657;876.1246;11.6597;10975.6621;2.5147;0.7764;103.3018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
251;16.2629;46.1001;0.0;0.0;73.1182;0.0;468.0395;550.2226;0.0;0.572;864.7343;10.9679;11610.4551;2.4476;0.9004;117.643;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
252;18.7495;44.0468;0.0;0.0;77.9989;0.0;460.4026;583.6953;0.0;0.6731;887.8726;10.6762;9458.1778;2.715;0.8823;108.3757;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
253;13.8666;41.2137;0.0;0.0;70.2304;0.0;405.8;590.9957;0.0;0.5157;883.1323;11.5992;8801.9748;2.817;0.8367;106.2062;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
254;17.7467;37.591;0.0;0.0;80.0471;0.0;521.0031;578.7704;0.0;0.6959;886.7705;11.0633;10439.9373;1.7447;0.706;102.2061;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
255;16.2618;46.9431;0.0;0.0;73.9939;0.0;515.028;556.7689;0.0;0.592;891.8397;11.7556;8567.9455;2.1404;0.9731;118.4214;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
256;18.0069;39.0089;0.0;0.0;78.7103;0.0;431.5761;560.4114;0.0;0.6793;894.1482;10.6583;9401.1739;2.3548;0.6398;114.6156;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
257;18.3789;49.9299;0.0;0.0;77.7143;0.0;445.7296;583.4674;0.0;0.68;888.0473;11.2259;10093.8975;2.0599;0.6761;115.8242;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
258;18.2852;48.6554;0.0;0.0;78.4381;0.0;401.6944;555.9192;0.0;0.6986;865.2726;10.1492;9541.18;2.1017;0.8156;112.9226;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
259;15.7322;46.6161;0.0;0.0;73.737;0.0;409.5974;582.576;0.0;0.5967;857.078;11.5923;8470.9934;2.2661;0.8412;110.5221;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
260;14.8007;36.6837;0.0;0.0;72.3194;0.0;514.4028;595.5864;0.0;0.5546;868.2964;10.7703;9009.9628;1.639;0.9213;119.7532;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
261;16.3236;49.1098;0.0;0.0;72.133;0.0;439.5943;596.4279;0.0;0.5568;874.1236;11.2752;11270.1763;2.4132;0.887;104.0193;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
262;17.0668;37.3453;0.0;0.0;74.011;0.0;447.8659;553.2966;0.0;0.6094;873.9596;10.9079;10310.7648;2.1571;0.9655;112.0394;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
263;16.3066;45.8628;0.0;0.0;73.7313;0.0;519.257;574.1852;0.0;0.6038;875.3216;11.4847;11674.5635;2.7567;0.8911;106.2798;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
264;15.2253;46.8306;0.0;0.0;74.4148;0.0;439.0934;581.6063;0.0;0.5763;877.8773;10.0385;8250.2671;2.179;0.7965;103.6044;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
265;15.0305;35.6605;0.0;0.0;71.7577;0.0;429.1783;559.8393;0.0;0.5432;874.9329;10.4158;9092.8923;1.6993;0.9067;110.9225;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
266;16.7118;45.205;0.0;0.0;75.8145;0.0;488.8299;586.3089;0.0;0.6303;875.0786;10.9705;8389.0483;2.563;0.8097;101.1985;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
267;18.1925;39.2772;0.0;0.0;76.8911;0.0;422.6325;556.4685;0.0;0.664;871.2004;10.594;9034.1623;2.0982;0.7733;101.4943;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
268;17.2987;40.1092;0.0;0.0;75.4797;0.0;425.4077;573.8508;0.0;0.6246;857.1787;11.4678;11348.9326;2.0734;0.7428;104.543;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
269;18.6184;42.8968;0.0;0.0;77.8966;0.0;420.4838;574.0522;0.0;0.6651;867.3934;10.1389;8289.7957;2.5354;0.7157;106.8307;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
270;16.2414;38.7837;0.0;0.0;74.0244;0.0;413.8217;563.861;0.0;0.579;864.9598;11.4368;8870.3617;2.4833;0.9492;103.2048;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
271;15.8792;31.9464;0.0;0.0;75.4514;0.0;543.163;589.8369;0.0;0.6277;883.2981;10.5665;10151.8378;1.6533;0.7402;117.8635;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
272;16.1506;42.0331;0.0;0.0;74.8528;0.0;463.8642;571.0817;0.0;0.6022;853.0749;10.0931;11178.474;1.5694;0.806;112.8428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
273;14.7814;40.9053;0.0;0.0;71.8491;0.0;501.9758;568.0286;0.0;0.5534;884.9776;10.2618;10023.2276;2.6835;1.0375;109.7326;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
274;17.8685;43.7026;0.0;0.0;77.4206;0.0;471.0768;567.8126;0.0;0.6727;852.4297;10.8952;11972.5325;2.7224;0.7741;119.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
275;17.7051;37.6794;0.0;0.0;77.8442;0.0;444.2977;594.9569;0.0;0.6633;876.2823;11.4791;11031.0223;2.8017;0.9365;115.5272;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
276;15.2158;43.4311;0.0;0.0;73.2598;0.0;503.3992;574.4921;0.0;0.5651;881.0908;10.6916;8738.6606;2.428;0.829;106.1435;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
277;15.9399;35.7561;0.0;0.0;74.6893;0.0;533.2632;599.609;0.0;0.5839;878.0086;11.0459;9504.1524;2.2466;0.7358;107.5633;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
278;15.9191;36.6245;0.0;0.0;73.6102;0.0;410.294;569.0644;0.0;0.5974;869.6353;11.9748;9610.4998;2.4337;0.7581;111.4147;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
279;15.8432;39.3196;0.0;0.0;75.1103;0.0;451.3882;577.5881;0.0;0.6255;858.386;10.4392;10016.8925;2.2183;0.8425;119.2055;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
280;13.9508;30.8113;0.0;0.0;71.4872;0.0;455.4913;564.035;0.0;0.5395;886.1213;11.0684;8234.8602;2.1153;0.8903;102.5456;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
281;14.7284;31.6219;0.0;0.0;68.6622;0.0;515.9848;565.12;0.0;0.5062;897.9114;10.8141;8591.0162;2.2751;1.0714;113.5018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
282;17.9721;42.364;0.0;0.0;76.3556;0.0;469.5728;583.3599;0.0;0.6471;876.5155;10.2767;10794.5692;2.6719;0.8028;103.9335;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
283;17.4309;38.1431;0.0;0.0;75.8787;0.0;415.7527;572.38;0.0;0.6297;863.739;10.9517;10710.1634;2.2584;0.8177;115.6039;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
284;14.7351;42.2496;0.0;0.0;73.1332;0.0;444.6654;561.1779;0.0;0.554;890.476;11.1716;11466.6498;2.5717;1.07;107.8938;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
285;15.874;30.5596;0.0;0.0;74.2933;0.0;405.155;576.1957;0.0;0.5983;898.1813;10.5575;8221.8166;1.6888;0.8388;112.3511;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
286;16.7161;36.0182;0.0;0.0;75.1369;0.0;502.6941;577.982;0.0;0.631;850.694;11.2402;8984.0897;2.6656;0.8947;107.203;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
287;16.3306;33.7112;0.0;0.0;73.5338;0.0;543.7747;560.3671;0.0;0.5772;853.553;10.3881;10192.7406;2.602;0.8978;103.6666;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
288;13.4381;32.2666;0.0;0.0;71.1109;0.0;425.8997;595.1238;0.0;0.521;876.8676;10.4708;11581.3769;2.8548;0.8289;106.5499;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
